ProductBrandKey,BrandCode,BrandOwnerKey,RecordStatusKey,BrandName,BrandDescription,OwnerName,EffectiveStartDate,EffectiveEndDate,IsActive,SourceSystemKey,BatchId,LoadedAtUtc
353,PB000353,22,1,Vertex ProductBrand 353,ProductBrand starter record 353,Emerson Martin,2020-12-19,2021-12-19,1,1,1,2026-08-24T00:00:00.000
354,PB000354,83,4,Atlas ProductBrand 354,ProductBrand starter record 354,Casey Adams,2020-12-20,2021-12-20,1,1,1,2026-08-24T00:00:00.000
355,PB000355,117,3,Cedar ProductBrand 355,ProductBrand starter record 355,Quinn Patel,2020-12-21,2021-12-21,0,1,1,2026-08-24T00:00:00.000
356,PB000356,68,3,Harbor ProductBrand 356,ProductBrand starter record 356,Emerson Reed,2020-12-22,2021-12-22,1,1,1,2026-08-24T00:00:00.000
357,PB000357,5,1,Evergreen ProductBrand 357,ProductBrand starter record 357,Harper Adams,2020-12-23,2021-12-23,1,1,1,2026-08-24T00:00:00.000
358,PB000358,77,4,Junction ProductBrand 358,ProductBrand starter record 358,Riley Martin,2020-12-24,2021-12-24,1,1,1,2026-08-24T00:00:00.000
359,PB000359,7,4,Summit ProductBrand 359,ProductBrand starter record 359,Harper Martin,2020-12-25,2021-12-25,1,1,1,2026-08-24T00:00:00.000
360,PB000360,8,1,Summit ProductBrand 360,ProductBrand starter record 360,Harper Patel,2020-12-26,2021-12-26,0,1,1,2026-08-24T00:00:00.000
361,PB000361,60,1,Cedar ProductBrand 361,ProductBrand starter record 361,Riley Martin,2020-12-27,2021-12-27,1,1,1,2026-08-24T00:00:00.000
362,PB000362,23,3,Forge ProductBrand 362,ProductBrand starter record 362,Jordan Khan,2020-12-28,2021-12-28,1,1,1,2026-08-24T00:00:00.000
363,PB000363,111,1,Liberty ProductBrand 363,ProductBrand starter record 363,Finley Garcia,2020-12-29,2021-12-29,1,1,1,2026-08-24T00:00:00.000
364,PB000364,19,4,Harbor ProductBrand 364,ProductBrand starter record 364,Blair Martin,2020-12-30,2021-12-30,1,1,1,2026-08-24T00:00:00.000
365,PB000365,65,4,Vertex ProductBrand 365,ProductBrand starter record 365,Riley Chen,2020-12-31,2021-12-31,0,1,1,2026-08-24T00:00:00.000
366,PB000366,8,2,Keystone ProductBrand 366,ProductBrand starter record 366,Devon Khan,2021-01-01,2022-01-01,1,1,1,2026-08-24T00:00:00.000
367,PB000367,48,3,Zenith ProductBrand 367,ProductBrand starter record 367,Taylor Bennett,2021-01-02,2022-01-02,1,1,1,2026-08-24T00:00:00.000
368,PB000368,109,3,Summit ProductBrand 368,ProductBrand starter record 368,Devon Adams,2021-01-03,2022-01-03,1,1,1,2026-08-24T00:00:00.000
369,PB000369,105,4,Atlas ProductBrand 369,ProductBrand starter record 369,Blair Singh,2021-01-04,2022-01-04,1,1,1,2026-08-24T00:00:00.000
370,PB000370,98,4,Orion ProductBrand 370,ProductBrand starter record 370,Casey Bennett,2021-01-05,2022-01-05,0,1,1,2026-08-24T00:00:00.000
371,PB000371,118,2,Ion ProductBrand 371,ProductBrand starter record 371,Emerson Patel,2021-01-06,2022-01-06,1,1,1,2026-08-24T00:00:00.000
372,PB000372,105,4,Vertex ProductBrand 372,ProductBrand starter record 372,Devon Evans,2021-01-07,2022-01-07,1,1,1,2026-08-24T00:00:00.000
373,PB000373,46,2,Harbor ProductBrand 373,ProductBrand starter record 373,Casey Khan,2021-01-08,2022-01-08,1,1,1,2026-08-24T00:00:00.000
374,PB000374,70,4,Beacon ProductBrand 374,ProductBrand starter record 374,Blair Diaz,2021-01-09,2022-01-09,1,1,1,2026-08-24T00:00:00.000
375,PB000375,114,3,Quartz ProductBrand 375,ProductBrand starter record 375,Morgan Singh,2021-01-10,2022-01-10,0,1,1,2026-08-24T00:00:00.000
376,PB000376,77,2,Willow ProductBrand 376,ProductBrand starter record 376,Riley Bennett,2021-01-11,2022-01-11,1,1,1,2026-08-24T00:00:00.000
377,PB000377,59,4,Harbor ProductBrand 377,ProductBrand starter record 377,Jordan Hughes,2021-01-12,2022-01-12,1,1,1,2026-08-24T00:00:00.000
378,PB000378,69,2,Delta ProductBrand 378,ProductBrand starter record 378,Alex Evans,2021-01-13,2022-01-13,1,1,1,2026-08-24T00:00:00.000
379,PB000379,11,1,Harbor ProductBrand 379,ProductBrand starter record 379,Quinn Hughes,2021-01-14,2022-01-14,1,1,1,2026-08-24T00:00:00.000
380,PB000380,28,1,Orion ProductBrand 380,ProductBrand starter record 380,Riley Evans,2021-01-15,2022-01-15,0,1,1,2026-08-24T00:00:00.000
381,PB000381,50,1,Titan ProductBrand 381,ProductBrand starter record 381,Blair Evans,2021-01-16,2022-01-16,1,1,1,2026-08-24T00:00:00.000
382,PB000382,46,4,Titan ProductBrand 382,ProductBrand starter record 382,Casey Singh,2021-01-17,2022-01-17,1,1,1,2026-08-24T00:00:00.000
383,PB000383,64,2,Zenith ProductBrand 383,ProductBrand starter record 383,Morgan Bennett,2021-01-18,2022-01-18,1,1,1,2026-08-24T00:00:00.000
384,PB000384,72,2,Northstar ProductBrand 384,ProductBrand starter record 384,Morgan Adams,2021-01-19,2022-01-19,1,1,1,2026-08-24T00:00:00.000
385,PB000385,112,2,Harbor ProductBrand 385,ProductBrand starter record 385,Casey Hughes,2021-01-20,2022-01-20,0,1,1,2026-08-24T00:00:00.000
386,PB000386,49,2,Delta ProductBrand 386,ProductBrand starter record 386,Riley Garcia,2021-01-21,2022-01-21,1,1,1,2026-08-24T00:00:00.000
387,PB000387,31,2,Riverton ProductBrand 387,ProductBrand starter record 387,Finley Hughes,2021-01-22,2022-01-22,1,1,1,2026-08-24T00:00:00.000
388,PB000388,1,3,Cedar ProductBrand 388,ProductBrand starter record 388,Blair Garcia,2021-01-23,2022-01-23,1,1,1,2026-08-24T00:00:00.000
389,PB000389,62,1,Harbor ProductBrand 389,ProductBrand starter record 389,Devon Bennett,2021-01-24,2022-01-24,1,1,1,2026-08-24T00:00:00.000
390,PB000390,28,3,Unity ProductBrand 390,ProductBrand starter record 390,Alex Diaz,2021-01-25,2022-01-25,0,1,1,2026-08-24T00:00:00.000
391,PB000391,26,1,Summit ProductBrand 391,ProductBrand starter record 391,Devon Garcia,2021-01-26,2022-01-26,1,1,1,2026-08-24T00:00:00.000
392,PB000392,40,1,Beacon ProductBrand 392,ProductBrand starter record 392,Alex Hughes,2021-01-27,2022-01-27,1,1,1,2026-08-24T00:00:00.000
393,PB000393,30,2,Pioneer ProductBrand 393,ProductBrand starter record 393,Emerson Reed,2021-01-28,2022-01-28,1,1,1,2026-08-24T00:00:00.000
394,PB000394,94,2,Orion ProductBrand 394,ProductBrand starter record 394,Quinn Adams,2021-01-29,2022-01-29,1,1,1,2026-08-24T00:00:00.000
395,PB000395,28,2,Quartz ProductBrand 395,ProductBrand starter record 395,Casey Evans,2021-01-30,2022-01-30,0,1,1,2026-08-24T00:00:00.000
396,PB000396,1,2,Forge ProductBrand 396,ProductBrand starter record 396,Finley Evans,2021-01-31,2022-01-31,1,1,1,2026-08-24T00:00:00.000
397,PB000397,55,4,Willow ProductBrand 397,ProductBrand starter record 397,Finley Reed,2021-02-01,2022-02-01,1,1,1,2026-08-24T00:00:00.000
398,PB000398,20,2,Delta ProductBrand 398,ProductBrand starter record 398,Harper Adams,2021-02-02,2022-02-02,1,1,1,2026-08-24T00:00:00.000
399,PB000399,12,4,Delta ProductBrand 399,ProductBrand starter record 399,Casey Adams,2021-02-03,2022-02-03,1,1,1,2026-08-24T00:00:00.000
400,PB000400,71,1,Harbor ProductBrand 400,ProductBrand starter record 400,Emerson Martin,2021-02-04,2022-02-04,0,1,1,2026-08-24T00:00:00.000
401,PB000401,60,2,Pioneer ProductBrand 401,ProductBrand starter record 401,Devon Chen,2021-02-05,2022-02-05,1,1,1,2026-08-24T00:00:00.000
402,PB000402,104,3,Vertex ProductBrand 402,ProductBrand starter record 402,Jordan Diaz,2021-02-06,2022-02-06,1,1,1,2026-08-24T00:00:00.000
403,PB000403,105,2,Delta ProductBrand 403,ProductBrand starter record 403,Blair Adams,2021-02-07,2022-02-07,1,1,1,2026-08-24T00:00:00.000
404,PB000404,109,1,Pioneer ProductBrand 404,ProductBrand starter record 404,Harper Chen,2021-02-08,2022-02-08,1,1,1,2026-08-24T00:00:00.000
405,PB000405,88,1,Cedar ProductBrand 405,ProductBrand starter record 405,Taylor Hughes,2021-02-09,2022-02-09,0,1,1,2026-08-24T00:00:00.000
406,PB000406,21,3,Northstar ProductBrand 406,ProductBrand starter record 406,Finley Hughes,2021-02-10,2022-02-10,1,1,1,2026-08-24T00:00:00.000
407,PB000407,58,3,Liberty ProductBrand 407,ProductBrand starter record 407,Emerson Garcia,2021-02-11,2022-02-11,1,1,1,2026-08-24T00:00:00.000
408,PB000408,78,2,Riverton ProductBrand 408,ProductBrand starter record 408,Blair Chen,2021-02-12,2022-02-12,1,1,1,2026-08-24T00:00:00.000
409,PB000409,20,1,Titan ProductBrand 409,ProductBrand starter record 409,Taylor Reed,2021-02-13,2022-02-13,1,1,1,2026-08-24T00:00:00.000
410,PB000410,51,2,Orion ProductBrand 410,ProductBrand starter record 410,Quinn Patel,2021-02-14,2022-02-14,0,1,1,2026-08-24T00:00:00.000
411,PB000411,37,1,Evergreen ProductBrand 411,ProductBrand starter record 411,Blair Evans,2021-02-15,2022-02-15,1,1,1,2026-08-24T00:00:00.000
412,PB000412,105,1,Titan ProductBrand 412,ProductBrand starter record 412,Taylor Diaz,2021-02-16,2022-02-16,1,1,1,2026-08-24T00:00:00.000
413,PB000413,45,1,Liberty ProductBrand 413,ProductBrand starter record 413,Quinn Diaz,2021-02-17,2022-02-17,1,1,1,2026-08-24T00:00:00.000
414,PB000414,41,3,Vertex ProductBrand 414,ProductBrand starter record 414,Casey Reed,2021-02-18,2022-02-18,1,1,1,2026-08-24T00:00:00.000
415,PB000415,31,2,Quartz ProductBrand 415,ProductBrand starter record 415,Jordan Khan,2021-02-19,2022-02-19,0,1,1,2026-08-24T00:00:00.000
416,PB000416,69,1,Ion ProductBrand 416,ProductBrand starter record 416,Jordan Diaz,2021-02-20,2022-02-20,1,1,1,2026-08-24T00:00:00.000
417,PB000417,69,1,Cedar ProductBrand 417,ProductBrand starter record 417,Finley Singh,2021-02-21,2022-02-21,1,1,1,2026-08-24T00:00:00.000
418,PB000418,43,1,Atlas ProductBrand 418,ProductBrand starter record 418,Jordan Hughes,2021-02-22,2022-02-22,1,1,1,2026-08-24T00:00:00.000
419,PB000419,80,3,Granite ProductBrand 419,ProductBrand starter record 419,Emerson Bennett,2021-02-23,2022-02-23,1,1,1,2026-08-24T00:00:00.000
420,PB000420,17,4,Beacon ProductBrand 420,ProductBrand starter record 420,Alex Hughes,2021-02-24,2022-02-24,0,1,1,2026-08-24T00:00:00.000
421,PB000421,86,1,Pioneer ProductBrand 421,ProductBrand starter record 421,Taylor Singh,2021-02-25,2022-02-25,1,1,1,2026-08-24T00:00:00.000
422,PB000422,115,3,Junction ProductBrand 422,ProductBrand starter record 422,Harper Adams,2021-02-26,2022-02-26,1,1,1,2026-08-24T00:00:00.000
423,PB000423,79,2,Ion ProductBrand 423,ProductBrand starter record 423,Riley Hughes,2021-02-27,2022-02-27,1,1,1,2026-08-24T00:00:00.000
424,PB000424,105,3,Junction ProductBrand 424,ProductBrand starter record 424,Finley Garcia,2021-02-28,2022-02-28,1,1,1,2026-08-24T00:00:00.000
425,PB000425,105,2,Orion ProductBrand 425,ProductBrand starter record 425,Blair Diaz,2021-03-01,2022-03-01,0,1,1,2026-08-24T00:00:00.000
426,PB000426,2,2,Meridian ProductBrand 426,ProductBrand starter record 426,Jordan Chen,2021-03-02,2022-03-02,1,1,1,2026-08-24T00:00:00.000
427,PB000427,9,3,Ion ProductBrand 427,ProductBrand starter record 427,Alex Hughes,2021-03-03,2022-03-03,1,1,1,2026-08-24T00:00:00.000
428,PB000428,86,3,Beacon ProductBrand 428,ProductBrand starter record 428,Harper Bennett,2021-03-04,2022-03-04,1,1,1,2026-08-24T00:00:00.000
429,PB000429,120,4,Keystone ProductBrand 429,ProductBrand starter record 429,Jordan Singh,2021-03-05,2022-03-05,1,1,1,2026-08-24T00:00:00.000
430,PB000430,76,1,Riverton ProductBrand 430,ProductBrand starter record 430,Morgan Adams,2021-03-06,2022-03-06,0,1,1,2026-08-24T00:00:00.000
431,PB000431,75,2,Titan ProductBrand 431,ProductBrand starter record 431,Taylor Patel,2021-03-07,2022-03-07,1,1,1,2026-08-24T00:00:00.000
432,PB000432,68,3,Granite ProductBrand 432,ProductBrand starter record 432,Devon Adams,2021-03-08,2022-03-08,1,1,1,2026-08-24T00:00:00.000
433,PB000433,76,4,Atlas ProductBrand 433,ProductBrand starter record 433,Blair Reed,2021-03-09,2022-03-09,1,1,1,2026-08-24T00:00:00.000
434,PB000434,85,1,Willow ProductBrand 434,ProductBrand starter record 434,Finley Singh,2021-03-10,2022-03-10,1,1,1,2026-08-24T00:00:00.000
435,PB000435,6,2,Keystone ProductBrand 435,ProductBrand starter record 435,Taylor Adams,2021-03-11,2022-03-11,0,1,1,2026-08-24T00:00:00.000
436,PB000436,60,1,Beacon ProductBrand 436,ProductBrand starter record 436,Emerson Reed,2021-03-12,2022-03-12,1,1,1,2026-08-24T00:00:00.000
437,PB000437,82,3,Delta ProductBrand 437,ProductBrand starter record 437,Casey Singh,2021-03-13,2022-03-13,1,1,1,2026-08-24T00:00:00.000
438,PB000438,104,1,Pioneer ProductBrand 438,ProductBrand starter record 438,Blair Reed,2021-03-14,2022-03-14,1,1,1,2026-08-24T00:00:00.000
439,PB000439,34,2,Pioneer ProductBrand 439,ProductBrand starter record 439,Devon Hughes,2021-03-15,2022-03-15,1,1,1,2026-08-24T00:00:00.000
440,PB000440,37,3,Northstar ProductBrand 440,ProductBrand starter record 440,Harper Bennett,2021-03-16,2022-03-16,0,1,1,2026-08-24T00:00:00.000
441,PB000441,35,1,Unity ProductBrand 441,ProductBrand starter record 441,Jordan Adams,2021-03-17,2022-03-17,1,1,1,2026-08-24T00:00:00.000
442,PB000442,5,3,Forge ProductBrand 442,ProductBrand starter record 442,Casey Hughes,2021-03-18,2022-03-18,1,1,1,2026-08-24T00:00:00.000
443,PB000443,39,3,Pioneer ProductBrand 443,ProductBrand starter record 443,Casey Hughes,2021-03-19,2022-03-19,1,1,1,2026-08-24T00:00:00.000
444,PB000444,86,2,Willow ProductBrand 444,ProductBrand starter record 444,Blair Hughes,2021-03-20,2022-03-20,1,1,1,2026-08-24T00:00:00.000
445,PB000445,21,3,Beacon ProductBrand 445,ProductBrand starter record 445,Harper Adams,2021-03-21,2022-03-21,0,1,1,2026-08-24T00:00:00.000
446,PB000446,46,3,Beacon ProductBrand 446,ProductBrand starter record 446,Riley Hughes,2021-03-22,2022-03-22,1,1,1,2026-08-24T00:00:00.000
447,PB000447,120,1,Granite ProductBrand 447,ProductBrand starter record 447,Taylor Adams,2021-03-23,2022-03-23,1,1,1,2026-08-24T00:00:00.000
448,PB000448,9,3,Beacon ProductBrand 448,ProductBrand starter record 448,Finley Singh,2021-03-24,2022-03-24,1,1,1,2026-08-24T00:00:00.000
449,PB000449,1,3,Ion ProductBrand 449,ProductBrand starter record 449,Taylor Bennett,2021-03-25,2022-03-25,1,1,1,2026-08-24T00:00:00.000
450,PB000450,104,1,Quartz ProductBrand 450,ProductBrand starter record 450,Blair Patel,2021-03-26,2022-03-26,0,1,1,2026-08-24T00:00:00.000
451,PB000451,114,3,Atlas ProductBrand 451,ProductBrand starter record 451,Riley Martin,2021-03-27,2022-03-27,1,1,1,2026-08-24T00:00:00.000
452,PB000452,101,2,Delta ProductBrand 452,ProductBrand starter record 452,Jordan Hughes,2021-03-28,2022-03-28,1,1,1,2026-08-24T00:00:00.000
453,PB000453,30,3,Keystone ProductBrand 453,ProductBrand starter record 453,Riley Singh,2021-03-29,2022-03-29,1,1,1,2026-08-24T00:00:00.000
454,PB000454,97,1,Ion ProductBrand 454,ProductBrand starter record 454,Riley Reed,2021-03-30,2022-03-30,1,1,1,2026-08-24T00:00:00.000
455,PB000455,17,3,Junction ProductBrand 455,ProductBrand starter record 455,Jordan Hughes,2021-03-31,2022-03-31,0,1,1,2026-08-24T00:00:00.000
456,PB000456,70,2,Beacon ProductBrand 456,ProductBrand starter record 456,Blair Reed,2021-04-01,2022-04-01,1,1,1,2026-08-24T00:00:00.000
457,PB000457,42,2,Atlas ProductBrand 457,ProductBrand starter record 457,Emerson Diaz,2021-04-02,2022-04-02,1,1,1,2026-08-24T00:00:00.000
458,PB000458,111,4,Vertex ProductBrand 458,ProductBrand starter record 458,Devon Diaz,2021-04-03,2022-04-03,1,1,1,2026-08-24T00:00:00.000
459,PB000459,76,1,Harbor ProductBrand 459,ProductBrand starter record 459,Harper Khan,2021-04-04,2022-04-04,1,1,1,2026-08-24T00:00:00.000
460,PB000460,65,1,Forge ProductBrand 460,ProductBrand starter record 460,Harper Singh,2021-04-05,2022-04-05,0,1,1,2026-08-24T00:00:00.000
461,PB000461,26,3,Summit ProductBrand 461,ProductBrand starter record 461,Taylor Khan,2021-04-06,2022-04-06,1,1,1,2026-08-24T00:00:00.000
462,PB000462,116,3,Granite ProductBrand 462,ProductBrand starter record 462,Alex Chen,2021-04-07,2022-04-07,1,1,1,2026-08-24T00:00:00.000
463,PB000463,10,4,Summit ProductBrand 463,ProductBrand starter record 463,Finley Evans,2021-04-08,2022-04-08,1,1,1,2026-08-24T00:00:00.000
464,PB000464,20,4,Titan ProductBrand 464,ProductBrand starter record 464,Quinn Bennett,2021-04-09,2022-04-09,1,1,1,2026-08-24T00:00:00.000
465,PB000465,117,4,Northstar ProductBrand 465,ProductBrand starter record 465,Devon Hughes,2021-04-10,2022-04-10,0,1,1,2026-08-24T00:00:00.000
466,PB000466,36,2,Zenith ProductBrand 466,ProductBrand starter record 466,Alex Hughes,2021-04-11,2022-04-11,1,1,1,2026-08-24T00:00:00.000
467,PB000467,80,1,Meridian ProductBrand 467,ProductBrand starter record 467,Riley Patel,2021-04-12,2022-04-12,1,1,1,2026-08-24T00:00:00.000
468,PB000468,43,3,Beacon ProductBrand 468,ProductBrand starter record 468,Harper Singh,2021-04-13,2022-04-13,1,1,1,2026-08-24T00:00:00.000
469,PB000469,36,2,Cedar ProductBrand 469,ProductBrand starter record 469,Morgan Evans,2021-04-14,2022-04-14,1,1,1,2026-08-24T00:00:00.000
470,PB000470,93,2,Atlas ProductBrand 470,ProductBrand starter record 470,Blair Reed,2021-04-15,2022-04-15,0,1,1,2026-08-24T00:00:00.000
471,PB000471,63,2,Granite ProductBrand 471,ProductBrand starter record 471,Casey Diaz,2021-04-16,2022-04-16,1,1,1,2026-08-24T00:00:00.000
472,PB000472,58,3,Orion ProductBrand 472,ProductBrand starter record 472,Finley Hughes,2021-04-17,2022-04-17,1,1,1,2026-08-24T00:00:00.000
473,PB000473,75,2,Liberty ProductBrand 473,ProductBrand starter record 473,Quinn Garcia,2021-04-18,2022-04-18,1,1,1,2026-08-24T00:00:00.000
474,PB000474,105,3,Junction ProductBrand 474,ProductBrand starter record 474,Quinn Singh,2021-04-19,2022-04-19,1,1,1,2026-08-24T00:00:00.000
475,PB000475,16,4,Delta ProductBrand 475,ProductBrand starter record 475,Casey Martin,2021-04-20,2022-04-20,0,1,1,2026-08-24T00:00:00.000
476,PB000476,103,2,Summit ProductBrand 476,ProductBrand starter record 476,Morgan Martin,2021-04-21,2022-04-21,1,1,1,2026-08-24T00:00:00.000
477,PB000477,77,4,Titan ProductBrand 477,ProductBrand starter record 477,Blair Martin,2021-04-22,2022-04-22,1,1,1,2026-08-24T00:00:00.000
478,PB000478,53,4,Evergreen ProductBrand 478,ProductBrand starter record 478,Harper Patel,2021-04-23,2022-04-23,1,1,1,2026-08-24T00:00:00.000
479,PB000479,87,1,Summit ProductBrand 479,ProductBrand starter record 479,Quinn Garcia,2021-04-24,2022-04-24,1,1,1,2026-08-24T00:00:00.000
480,PB000480,76,2,Meridian ProductBrand 480,ProductBrand starter record 480,Quinn Patel,2021-04-25,2022-04-25,0,1,1,2026-08-24T00:00:00.000
481,PB000481,66,2,Ion ProductBrand 481,ProductBrand starter record 481,Harper Reed,2021-04-26,2022-04-26,1,1,1,2026-08-24T00:00:00.000
482,PB000482,3,1,Evergreen ProductBrand 482,ProductBrand starter record 482,Quinn Chen,2021-04-27,2022-04-27,1,1,1,2026-08-24T00:00:00.000
483,PB000483,100,1,Meridian ProductBrand 483,ProductBrand starter record 483,Quinn Chen,2021-04-28,2022-04-28,1,1,1,2026-08-24T00:00:00.000
484,PB000484,67,2,Keystone ProductBrand 484,ProductBrand starter record 484,Emerson Garcia,2021-04-29,2022-04-29,1,1,1,2026-08-24T00:00:00.000
485,PB000485,33,3,Beacon ProductBrand 485,ProductBrand starter record 485,Harper Singh,2021-04-30,2022-04-30,0,1,1,2026-08-24T00:00:00.000
486,PB000486,83,1,Liberty ProductBrand 486,ProductBrand starter record 486,Blair Bennett,2021-05-01,2022-05-01,1,1,1,2026-08-24T00:00:00.000
487,PB000487,16,1,Titan ProductBrand 487,ProductBrand starter record 487,Morgan Reed,2021-05-02,2022-05-02,1,1,1,2026-08-24T00:00:00.000
488,PB000488,106,2,Orion ProductBrand 488,ProductBrand starter record 488,Morgan Chen,2021-05-03,2022-05-03,1,1,1,2026-08-24T00:00:00.000
489,PB000489,112,3,Unity ProductBrand 489,ProductBrand starter record 489,Harper Reed,2021-05-04,2022-05-04,1,1,1,2026-08-24T00:00:00.000
490,PB000490,100,3,Northstar ProductBrand 490,ProductBrand starter record 490,Emerson Singh,2021-05-05,2022-05-05,0,1,1,2026-08-24T00:00:00.000
491,PB000491,109,2,Keystone ProductBrand 491,ProductBrand starter record 491,Blair Chen,2021-05-06,2022-05-06,1,1,1,2026-08-24T00:00:00.000
492,PB000492,46,3,Meridian ProductBrand 492,ProductBrand starter record 492,Taylor Chen,2021-05-07,2022-05-07,1,1,1,2026-08-24T00:00:00.000
493,PB000493,72,2,Keystone ProductBrand 493,ProductBrand starter record 493,Blair Chen,2021-05-08,2022-05-08,1,1,1,2026-08-24T00:00:00.000
494,PB000494,72,3,Unity ProductBrand 494,ProductBrand starter record 494,Finley Hughes,2021-05-09,2022-05-09,1,1,1,2026-08-24T00:00:00.000
495,PB000495,22,3,Vertex ProductBrand 495,ProductBrand starter record 495,Jordan Martin,2021-05-10,2022-05-10,0,1,1,2026-08-24T00:00:00.000
496,PB000496,119,1,Granite ProductBrand 496,ProductBrand starter record 496,Emerson Garcia,2021-05-11,2022-05-11,1,1,1,2026-08-24T00:00:00.000
497,PB000497,92,4,Zenith ProductBrand 497,ProductBrand starter record 497,Casey Adams,2021-05-12,2022-05-12,1,1,1,2026-08-24T00:00:00.000
498,PB000498,30,4,Junction ProductBrand 498,ProductBrand starter record 498,Riley Khan,2021-05-13,2022-05-13,1,1,1,2026-08-24T00:00:00.000
499,PB000499,50,4,Forge ProductBrand 499,ProductBrand starter record 499,Riley Reed,2021-05-14,2022-05-14,1,1,1,2026-08-24T00:00:00.000
500,PB000500,37,3,Pioneer ProductBrand 500,ProductBrand starter record 500,Jordan Reed,2021-05-15,2022-05-15,0,1,1,2026-08-24T00:00:00.000
